Longitude,Latitude
72.55555555555554,18.300000000000004
72.57777777777775,18.200000000000006
72.6111111111111,18.11666666666667
72.63492063492062,18.01428571428572
72.69841269841268,17.84285714285715
72.74603174603173,17.64285714285715
72.80952380952381,17.457142857142863
72.85714285714286,17.14285714285715
72.95238095238095,16.828571428571433
73.03174603174602,16.51428571428572
73.12698412698413,16.228571428571435
73.2063492063492,15.928571428571432
73.31746031746032,15.642857142857148
73.4126984126984,15.342857142857145
73.5238095238095,15.171428571428574
73.58730158730158,15.02857142857143
73.68253968253967,14.871428571428575
73.76190476190474,14.714285714285717
73.85714285714286,14.571428571428573
73.92063492063491,14.42857142857143
74.0,14.300000000000002
74.06349206349206,14.15714285714286
74.14285714285714,14.014285714285718
74.19047619047619,13.842857142857145
74.25396825396824,13.671428571428576
74.3015873015873,13.45714285714286
74.36507936507937,13.257142857142863
74.41269841269842,13.057142857142862
74.47619047619047,12.871428571428577
74.52380952380952,12.671428571428576
74.58730158730158,12.51428571428572
74.63492063492062,12.342857142857147
74.74603174603173,12.171428571428576
74.84126984126985,12.000000000000004
74.95238095238095,11.828571428571433
75.04761904761905,11.65714285714286
75.15873015873015,11.500000000000004
75.25396825396824,11.200000000000003
75.42857142857143,10.85714285714286
75.53968253968254,10.52857142857143
75.66666666666666,10.200000000000003
75.77777777777779,9.871428571428575
75.9047619047619,9.542857142857146
76.01587301587301,9.200000000000003
76.15873015873015,8.98571428571429
76.22222222222221,8.828571428571433
76.46031746031747,8.55714285714286
76.68253968253967,8.171428571428574
78.07936507936508,6.7428571428571455
79.46031746031747,4.95714285714286
80.92063492063492,3.1285714285714312
82.34920634920636,1.2857142857142887
84.07936507936508,-0.8142857142857116
85.63492063492063,-2.7999999999999963
87.41269841269842,-4.857142857142854
88.01587301587301,-6.557142857142854
88.74603174603173,-7.999999999999997
89.39682539682539,-9.414285714285711
90.22222222222221,-10.94285714285714
90.5,-11.716666666666663
90.88888888888889,-12.739999999999998
91.08333333333331,-13.924999999999997
92.2222222222222,-15.099999999999994
