Longitude,Latitude
72.55555555555554,18.300000000000004
72.57777777777775,18.140000000000004
72.62962962962962,18.000000000000004
72.66666666666666,17.85714285714286
72.74603174603173,17.628571428571433
72.80952380952381,17.31428571428572
72.88888888888889,17.01428571428572
72.95238095238095,16.700000000000006
73.03174603174604,16.457142857142863
73.07936507936508,16.22857142857143
73.14285714285714,16.028571428571432
73.19047619047619,15.828571428571433
73.25396825396824,15.714285714285719
73.3015873015873,15.585714285714289
73.38095238095238,15.457142857142859
73.44444444444444,15.314285714285717
73.5238095238095,15.171428571428574
73.58730158730158,15.02857142857143
73.68253968253967,14.871428571428575
73.76190476190474,14.714285714285717
73.85714285714286,14.571428571428573
73.92063492063491,14.42857142857143
74.0,14.300000000000002
74.06349206349206,14.15714285714286
74.14285714285714,14.014285714285718
74.19047619047619,13.842857142857145
74.25396825396824,13.671428571428576
74.3015873015873,13.45714285714286
74.36507936507937,13.257142857142863
74.41269841269842,13.057142857142862
74.47619047619047,12.871428571428577
74.52380952380952,12.671428571428576
74.58730158730158,12.51428571428572
74.63492063492062,12.357142857142861
74.69841269841268,12.242857142857147
74.74603174603173,12.128571428571432
74.84126984126985,11.98571428571429
74.92063492063492,11.842857142857145
75.01587301587301,11.714285714285717
75.09523809523809,11.585714285714287
75.19047619047618,11.457142857142859
75.26984126984128,11.185714285714287
75.3968253968254,10.885714285714288
75.47619047619047,10.585714285714289
75.58730158730158,10.271428571428574
75.68253968253968,9.900000000000004
75.82539682539684,9.500000000000004
75.95238095238095,9.100000000000003
76.12698412698411,8.814285714285717
76.25396825396824,8.55714285714286
76.4126984126984,8.314285714285717
76.53968253968253,7.971428571428573
76.6984126984127,7.6714285714285735
76.80952380952381,7.185714285714288
77.14285714285712,6.514285714285717
77.57142857142856,5.885714285714288
78.03174603174602,5.2428571428571455
79.65079365079364,4.628571428571432
81.60317460317461,3.8428571428571465
83.52380952380952,2.9571428571428604
85.50793650793649,2.2428571428571464
87.26984126984128,1.000000000000004
88.95238095238095,-0.29999999999999616
90.6031746031746,-1.5857142857142819
91.07936507936508,-2.885714285714282
91.22222222222221,-3.999999999999997
91.46031746031746,-5.0714285714285685
91.63492063492062,-7.228571428571425
91.74074074074072,-7.5833333333333295
91.79999999999998,-7.999999999999996
91.88888888888889,-8.599999999999996
92.2222222222222,-15.099999999999994
