Latitude,Longitude
18.5,72.44444444444444
18.5,72.33333333333333
18.5,72.22222222222223
18.5,72.11111111111111
18.5,72.0
18.5,71.88888888888889
18.5,71.77777777777777
18.5,71.66666666666666
18.5,71.55555555555554
18.5,71.44444444444444
18.5,71.33333333333333
18.5,71.22222222222223
18.5,71.11111111111111
18.5,71.0
18.400000000000006,71.0
18.30000000000001,71.0
18.200000000000003,71.0
18.10000000000001,71.0
18.0,71.0
17.900000000000006,71.0
17.80000000000001,71.0
17.700000000000003,71.0
17.60000000000001,71.0
17.5,71.0
17.400000000000006,71.0
17.30000000000001,71.0
17.200000000000003,71.0
17.10000000000001,71.0
17.0,71.0
16.900000000000006,71.0
16.80000000000001,71.0
16.700000000000003,71.0
16.60000000000001,71.0
16.5,71.0
16.400000000000006,71.0
16.299999999999997,71.0
16.200000000000003,71.0
16.10000000000001,71.0
16.0,71.0
15.900000000000006,71.0
15.799999999999997,71.0
15.700000000000003,71.0
15.600000000000009,71.0
15.5,71.0
15.400000000000006,71.0
15.299999999999997,71.0
15.200000000000003,71.0
15.100000000000009,71.0
15.0,71.0
14.900000000000006,71.0
14.799999999999997,71.0
14.700000000000003,71.0
14.600000000000009,71.0
14.5,71.0
14.400000000000006,71.0
14.299999999999997,71.0
14.200000000000003,71.0
14.100000000000009,71.0
14.0,71.0
13.900000000000006,71.0
13.799999999999997,71.0
13.700000000000003,71.0
13.600000000000009,71.0
13.5,71.0
13.400000000000006,71.0
13.299999999999997,71.0
13.200000000000003,71.0
13.100000000000009,71.0
13.0,71.0
12.900000000000006,71.0
12.799999999999997,71.0
12.700000000000003,71.0
12.600000000000009,71.0
12.5,71.0
12.400000000000006,71.0
12.299999999999997,71.0
12.200000000000003,71.0
12.100000000000009,71.0
12.0,71.0
11.900000000000006,71.0
11.799999999999997,71.0
11.700000000000003,71.0
11.600000000000009,71.0
11.5,71.0
11.400000000000006,71.0
11.299999999999997,71.0
11.200000000000003,71.0
11.100000000000009,71.0
11.0,71.0
10.900000000000006,71.0
10.799999999999997,71.0
10.700000000000003,71.0
10.600000000000009,71.0
10.5,71.0
10.400000000000006,71.0
10.299999999999997,71.0
10.200000000000003,71.0
10.100000000000009,71.0
10.0,71.0
9.900000000000006,71.0
9.799999999999997,71.0
9.700000000000003,71.0
9.600000000000009,71.0
9.5,71.0
9.400000000000006,71.0
9.299999999999997,71.0
9.200000000000003,71.0
9.100000000000009,71.0
9.0,71.0
8.900000000000006,71.0
8.799999999999997,71.0
8.700000000000003,71.0
8.600000000000009,71.0
8.5,71.0
8.400000000000006,71.0
8.299999999999997,71.0
8.200000000000003,71.0
8.100000000000009,71.0
8.0,71.0
7.900000000000006,71.0
7.799999999999997,71.0
7.700000000000003,71.0
7.6000000000000085,71.0
7.5,71.0
7.400000000000006,71.0
7.299999999999997,71.0
7.200000000000003,71.0
7.1000000000000085,71.0
7.0,71.0
6.900000000000006,71.0
6.799999999999997,71.0
6.700000000000003,71.0
6.6000000000000085,71.0
6.5,71.0
6.400000000000006,71.0
6.299999999999997,71.0
6.200000000000003,71.0
6.1000000000000085,71.0
6.0,71.0
5.900000000000006,71.0
5.799999999999997,71.0
5.700000000000003,71.0
5.6000000000000085,71.0
5.5,71.0
5.400000000000006,71.0
5.299999999999997,71.0
5.200000000000003,71.0
5.1000000000000085,71.0
5.0,71.0
4.900000000000006,71.0
4.799999999999997,71.0
4.700000000000003,71.0
4.6000000000000085,71.0
4.5,71.0
4.400000000000006,71.0
4.299999999999997,71.0
4.200000000000003,71.0
4.1000000000000085,71.0
4.0,71.0
3.9000000000000057,71.0
3.8000000000000043,71.0
3.700000000000003,71.0
3.6000000000000014,71.0
3.5,71.0
3.4000000000000057,71.0
3.3000000000000043,71.0
3.200000000000003,71.0
3.1000000000000014,71.0
3.0,71.0
2.9000000000000057,71.0
2.8000000000000043,71.0
2.700000000000003,71.0
2.6000000000000014,71.0
2.5,71.0
2.4000000000000057,71.0
2.3000000000000043,71.0
2.200000000000003,71.0
2.1000000000000014,71.0
2.0,71.0
1.9000000000000057,71.0
1.8000000000000043,71.0
1.7000000000000028,71.0
1.6000000000000014,71.0
1.5,71.0
1.4000000000000057,71.0
1.3000000000000043,71.0
1.2000000000000028,71.0
1.1000000000000014,71.0
1.0,71.0
0.9000000000000057,71.0
0.8000000000000043,71.0
0.7000000000000028,71.0
0.6000000000000014,71.0
0.5,71.0
0.4000000000000057,71.0
0.30000000000000426,71.0
0.20000000000000284,71.0
0.10000000000000142,71.0
0.0,71.0
-0.09999999999999432,71.0
-0.19999999999999574,71.0
-0.29999999999999716,71.0
-0.3999999999999986,71.0
-0.5,71.0
-0.5999999999999943,71.0
-0.6999999999999957,71.0
-0.7999999999999972,71.0
-0.8999999999999986,71.0
-1.0,71.0
-1.0999999999999943,71.0
-1.1999999999999957,71.0
-1.2999999999999972,71.0
-1.3999999999999986,71.0
-1.5,71.0
-1.5999999999999943,71.0
-1.6999999999999957,71.0
-1.7999999999999972,71.0
-1.8999999999999986,71.0
-2.0,71.0
-2.0999999999999943,71.0
-2.1999999999999957,71.0
-2.299999999999997,71.0
-2.3999999999999986,71.0
-2.5,71.0
-2.5999999999999943,71.0
-2.6999999999999957,71.0
-2.799999999999997,71.0
-2.8999999999999986,71.0
-3.0,71.0
-3.0999999999999943,71.0
-3.1999999999999957,71.0
-3.299999999999997,71.0
-3.3999999999999986,71.0
-3.5,71.0
-3.5999999999999943,71.0
-3.6999999999999957,71.0
-3.799999999999997,71.0
-3.8999999999999986,71.0
-4.0,71.0
-4.099999999999994,71.0
-4.199999999999996,71.0
-4.299999999999997,71.0
-4.399999999999999,71.0
-4.5,71.0
-4.599999999999994,71.0
-4.699999999999996,71.0
-4.799999999999997,71.0
-4.899999999999999,71.0
-5.0,71.0
